"x"
"56";1.90223710318297
"57";2.2793754969392
"58";2.34320475028447
"59";2.40456641386446
"60";3.83089348125006
"61";3.91637516945453
"62";4.25144454877264
"63";7.69051380749943
"64";7.09754366466652
"65";5.84079852803079
"66";5.8200914341827
"67";6.29394909975317
"68";6.37144003498414
"69";6.44284729967129
"70";6.29894489747458
"71";6.10960296097047
"72";5.93184971909358
"73";5.39412178629081
"74";5.34542673794438
"75";5.86272838283341
"76";10.9106954662311
"77";2.55052092638206
"78";2.81593373820566
"79";3.54179247508488
"80";3.02686848073953
"81";1.95839853935532
"82";5.81230359362811
"83";1.8381057256784
"84";2.12268721247479
"85";2.77612193982827
"86";2.6178097944947
"87";2.5867885176149
"88";2.50768174292723
"89";3.31626800359761
"90";2.57233677826406
"91";2.10381690003019
"92";1.90892179684061
"93";0.472851651876007
"94";3.42203463487556
"95";4.04323960981202
"96";4.29043985055021
"97";4.53204792984591
"98";5.10429187054101
"99";5.19665448355625
"100";5.29370703855718
"101";5.34689584871309
"102";5.42258364547532
"103";5.42529827309224
"104";4.51910493251418
"105";4.53280277389962
"106";4.00853073375118
"107";3.95542846913339
"108";3.44046592563272
